TARGET_B,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemAge,DemMedHomeValue,DemPctVeterans,DemMedIncome,StatusCat96NK_E,StatusCat96NK_F,StatusCat96NK_L,StatusCat96NK_N,StatusCat96NK_S,DemHomeOwner_U,DemGender_M,DemGender_U,DemMedIncome_Missing
0,0.7419373447293773,2.312535423847214,0.09531017980432493,1.8082887711792655,2.312535423847214,2.714694743820879,2.2192034840549946,3.0007198150650303,3.0007198150650303,4.812997033190408,13,30,50,6,13,20,1,8,58.0,49000.0,30,35441.0,0,0,0,0,0,0,1,0,0
0,1.62924053973028,3.0492730404820207,1.1314021114911006,2.4069451083182885,2.0918640616783932,1.9021075263969203,1.7595805708638197,1.860974538249528,2.89591193827178,4.645351975620923,11,31,67,5,15,28,1,10,54.0,45600.0,11,35441.0,0,0,0,0,1,0,0,0,0
0,1.1314021114911006,3.095577608523707,0.09531017980432493,1.8082887711792655,2.0918640616783932,2.1713368063840917,1.6974487897568136,1.9600947840472698,2.2082744135228043,4.395682961121367,26,42,83,6,13,22,1,8,82.0,49200.0,43,35441.0,0,0,0,0,1,0,1,0,0
1,1.62924053973028,2.6461747973841225,0.7419373447293773,1.62924053973028,1.62924053973028,1.9315214116032136,1.5260563034950492,2.0918640616783932,2.714694743820879,4.383275854074314,13,30,53,6,13,20,1,33,79.0,69300.0,43,51045.0,0,0,0,0,1,1,0,0,0
0,0.09531017980432493,1.62924053973028,-2.3025850929940455,0.09531017980432493,2.714694743820879,2.714694743820879,2.388762789235098,2.0918640616783932,2.89591193827178,4.478472532942134,10,24,47,4,4,17,0,8,34.0,63600.0,31,51045.0,0,0,0,0,0,0,0,0,0
0,1.410986973710262,2.4069451083182885,1.1314021114911006,2.0918640616783932,2.4069451083182885,2.0918640616783932,2.0095554142156695,2.0918640616783932,2.8390784635086144,4.489759334476764,12,31,59,6,16,23,1,20,63.0,95200.0,31,51954.0,0,0,0,0,0,1,1,0,0
0,1.410986973710262,1.9600947840472698,1.1314021114911006,1.1314021114911006,3.0007198150650303,2.8678989020441064,2.7606426512213806,2.8195915758351178,1.9600947840472698,3.4688560301359703,20,36,45,8,16,19,1,8,73.0,59500.0,30,51954.0,0,0,0,0,0,1,1,0,0
1,1.9600947840472698,3.0492730404820207,1.1314021114911006,1.9600947840472698,1.1314021114911006,1.3762440252663892,1.220829921392359,1.62924053973028,2.714694743820879,4.635699391022914,8,20,36,4,9,11,1,4,79.0,66800.0,22,50568.0,0,0,0,0,0,1,0,0,0
0,1.62924053973028,1.9600947840472698,1.1314021114911006,1.1314021114911006,1.9600947840472698,2.0412203288596382,2.0373166153791646,2.050270164379556,3.0492730404820207,3.55820113047182,12,30,29,6,15,13,0,20,25.0,68500.0,31,50568.0,0,0,0,0,0,1,0,0,0
0,1.1314021114911006,1.410986973710262,1.1314021114911006,1.1314021114911006,2.312535423847214,2.312535423847214,2.2082744135228043,2.312535423847214,3.095577608523707,3.3357695763397,12,26,24,6,13,11,0,13,56.0,98200.0,52,54824.0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,2.312535423847214,0.09531017980432493,1.410986973710262,3.0007198150650303,2.93651291389402,2.6741486494265287,3.0007198150650303,2.7788192719904172,4.745801315727837,16,38,71,6,17,29,0,11,86.0,93400.0,32,53513.457361167966,0,0,0,0,0,1,0,0,0
1,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,2.8390784635086144,2.8390784635086144,10,15,13,4,6,5,0,17,84.0,66700.0,27,52615.0,0,1,0,0,0,1,0,1,0
1,1.410986973710262,2.0918640616783932,1.1314021114911006,1.8082887711792655,1.62924053973028,1.9600947840472698,1.766441661243765,2.050270164379556,2.89591193827178,4.11251186617755,11,29,44,5,13,18,1,5,37.0,83600.0,31,43483.0,0,0,0,0,0,0,0,0,0
0,0.09531017980432493,1.9600947840472698,-2.3025850929940455,1.1314021114911006,3.0007198150650303,3.0007198150650303,2.6461747973841225,2.4069451083182885,2.8390784635086144,4.533674184283021,14,35,65,6,6,25,0,16,54.0,67300.0,43,50707.0,0,0,0,0,0,0,1,0,0
0,1.1314021114911006,1.1314021114911006,0.09531017980432493,0.09531017980432493,3.55820113047182,3.7711504465467307,3.7711504465467307,3.0007198150650303,2.7788192719904172,3.4372078191851885,16,31,28,6,13,11,0,20,79.0,92900.0,33,50707.0,0,0,0,0,0,1,0,0,0
1,1.9600947840472698,2.6461747973841225,1.410986973710262,1.9600947840472698,1.1314021114911006,1.9600947840472698,1.6563214983329506,2.028148247292285,2.2082744135228043,4.719391330078114,20,38,64,7,16,24,1,20,62.0,92900.0,33,50707.0,0,0,0,0,0,1,1,0,1
0,0.7419373447293773,2.4932054526026954,0.09531017980432493,1.8082887711792655,3.2228678461377385,3.40452517175483,2.7763317085186157,3.2228678461377385,2.5726122302071057,4.500920164614292,29,48,87,6,15,24,0,11,7.0,93700.0,27,64186.0,0,0,0,0,0,1,0,0,0
0,0.09531017980432493,0.7419373447293773,-2.3025850929940455,-2.3025850929940455,3.299533727885655,3.299533727885655,3.261935314328648,2.8678989020441064,2.8390784635086144,3.40452517175483,13,27,24,6,6,10,0,20,65.0,53700.0,37,59766.0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,0.7419373447293773,0.7419373447293773,0.7419373447293773,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,3.095577608523707,3.4372078191851885,10,24,22,4,10,9,0,18,51.0,62600.0,35,59766.0,0,0,0,0,0,0,1,0,0
1,1.1314021114911006,2.0918640616783932,0.7419373447293773,1.62924053973028,2.6461747973841225,2.344686269012681,1.9600947840472698,2.4932054526026954,2.7788192719904172,4.6549122778829055,14,26,53,6,11,20,1,9,47.0,137500.0,12,44702.0,0,0,0,0,1,1,1,0,0
0,0.09531017980432493,3.3357695763397,-2.3025850929940455,2.5726122302071057,2.312535423847214,2.312535423847214,2.410542234499138,2.8094026953624978,2.714694743820879,4.860587297852597,17,35,107,7,7,33,1,39,60.0,63600.0,27,44702.0,0,0,0,0,0,0,1,0,0
0,1.410986973710262,1.8082887711792655,0.7419373447293773,0.7419373447293773,2.714694743820879,2.4292177439274116,2.3767644911682972,2.714694743820879,3.2228678461377385,3.4688560301359703,11,27,28,6,14,12,0,16,57.0,57000.0,47,36313.0,0,0,0,0,0,0,0,0,0
0,0.09531017980432493,0.7419373447293773,0.09531017980432493,0.09531017980432493,2.714694743820879,2.312535423847214,2.533696813957432,2.312535423847214,2.89591193827178,3.0007198150650303,13,21,18,6,10,8,0,16,52.0,54700.0,28,52690.0,0,0,0,1,0,0,0,0,0
0,1.410986973710262,3.0007198150650303,1.1314021114911006,2.6461747973841225,1.62924053973028,1.62924053973028,1.2947271675944,1.62924053973028,2.8390784635086144,4.86830338551846,12,31,73,5,13,31,1,20,86.0,76000.0,40,60863.0,0,0,0,0,1,1,0,0,0
0,1.410986973710262,2.6461747973841225,1.1314021114911006,2.2082744135228043,2.7788192719904172,2.6979998652487085,2.413231613081109,2.714694743820879,3.095577608523707,4.6549122778829055,13,34,66,6,17,29,1,12,47.0,80200.0,34,53513.457361167966,0,0,0,0,1,1,0,0,0
0,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,3.0007198150650303,2.714694743820879,2.714694743820879,3.0007198150650303,3.1822118404966093,3.3357695763397,9,22,22,4,10,9,0,12,45.0,78700.0,39,60863.0,0,0,0,0,0,0,0,0,0
1,1.62924053973028,2.0918640616783932,0.7419373447293773,1.1314021114911006,1.62924053973028,1.4586150226995167,1.62924053973028,1.62924053973028,2.7788192719904172,3.9908341858524357,9,23,25,4,10,11,1,27,61.0,37700.0,18,46341.0,0,0,0,0,0,1,0,0,0
1,1.8082887711792655,3.1822118404966093,1.410986973710262,2.7788192719904172,2.312535423847214,2.391511302188447,2.1016921506146558,2.180417459019838,2.7788192719904172,4.829113417472866,15,37,86,6,17,34,1,30,73.0,33600.0,29,46341.0,0,0,0,0,1,0,1,0,0
0,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,3.2228678461377385,3.2228678461377385,3.2228678461377385,3.2228678461377385,2.8390784635086144,2.8390784635086144,11,16,14,5,7,6,0,44,45.0,77300.0,22,65781.0,0,1,0,0,0,0,0,0,0
1,1.62924053973028,2.4932054526026954,1.1314021114911006,1.62924053973028,2.312535423847214,1.8718021769015913,1.62924053973028,2.005525858729668,3.095577608523707,4.144720769547168,12,31,45,6,16,20,0,42,37.0,75100.0,31,64238.0,0,0,0,0,0,1,0,0,1
1,1.410986973710262,2.9496883350525844,1.1314021114911006,2.312535423847214,2.312535423847214,2.312535423847214,2.1482677326096886,2.312535423847214,3.139832617527748,4.812997033190408,12,34,74,6,17,32,1,44,68.0,57500.0,24,55075.0,0,0,0,0,1,1,1,0,0
1,0.09531017980432493,1.9600947840472698,-2.3025850929940455,1.410986973710262,2.714694743820879,2.714694743820879,1.8547342683894434,2.6619665279224902,3.1822118404966093,4.345103280569283,10,27,38,4,4,16,0,38,59.15084489627696,53500.0,21,53513.457361167966,0,0,0,0,0,1,1,0,1
0,1.1314021114911006,2.4932054526026954,1.1314021114911006,1.8082887711792655,3.2228678461377385,3.1540172525197043,2.5400259490090797,3.1540172525197043,3.095577608523707,4.73707525686803,13,35,67,6,17,29,1,44,72.0,60800.0,26,53513.457361167966,0,0,0,0,0,1,0,1,0
1,1.1314021114911006,1.1314021114911006,0.09531017980432493,0.09531017980432493,2.4932054526026954,2.4362414778067194,2.4362414778067194,2.312535423847214,2.89591193827178,3.1822118404966093,13,24,21,6,11,9,1,36,63.5,58300.0,29,53513.457361167966,0,0,0,1,0,1,1,0,1
1,1.410986973710262,2.8390784635086144,0.7419373447293773,2.4932054526026954,2.4932054526026954,2.533696813957432,2.201659174404085,2.5726122302071057,2.714694743820879,4.812997033190408,13,32,73,6,15,29,1,40,52.0,56900.0,33,53513.457361167966,0,0,0,0,1,1,0,1,0
1,1.62924053973028,1.9600947840472698,1.410986973710262,1.62924053973028,2.5726122302071057,2.4765384001174837,2.3263016196113617,2.3841650799864684,3.0492730404820207,3.8088822465086327,12,32,37,6,16,16,1,36,66.0,49200.0,27,49277.0,0,0,0,0,1,0,1,0,0
1,1.9600947840472698,2.2082744135228043,1.62924053973028,1.8082887711792655,1.9600947840472698,1.8764069432883397,1.7715567619105355,1.7749523509116736,2.8390784635086144,3.716008121502189,13,31,33,6,16,15,1,36,74.0,57100.0,27,49277.0,0,0,0,0,1,0,1,0,0
1,0.09531017980432493,2.7788192719904172,0.09531017980432493,2.4069451083182885,3.40452517175483,3.40452517175483,2.8678989020441064,3.40452517175483,3.0492730404820207,4.86830338551846,13,32,82,6,15,35,1,49,42.0,48700.0,21,55086.0,0,0,0,0,0,1,1,0,0
1,0.7419373447293773,2.9496883350525844,0.7419373447293773,2.4932054526026954,3.0007198150650303,2.747270914255491,2.1610215286722587,2.747270914255491,3.0492730404820207,4.844974178195408,12,31,77,6,15,31,1,40,62.0,71800.0,21,67760.0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,3.0007198150650303,0.09531017980432493,2.0918640616783932,3.2228678461377385,3.1540172525197043,2.5915163848462583,3.2228678461377385,2.714694743820879,4.837075242970874,13,34,78,6,16,32,1,40,76.0,66800.0,37,61461.0,0,0,0,0,1,0,1,0,0
0,1.1314021114911006,1.1314021114911006,0.7419373447293773,0.7419373447293773,3.2228678461377385,3.080532875246456,3.080532875246456,3.1179499062782403,2.8390784635086144,3.4688560301359703,13,31,30,6,14,12,0,38,22.0,70800.0,29,62681.0,0,0,0,0,0,0,1,0,0
1,1.8082887711792655,2.2082744135228043,0.7419373447293773,0.7419373447293773,2.714694743820879,2.3767644911682972,2.4458192610799534,2.3608540011180215,1.8082887711792655,3.370738174177447,32,48,46,9,17,15,1,34,47.0,93000.0,36,62681.0,0,0,0,0,0,0,1,0,0
1,0.09531017980432493,0.09531017980432493,-2.3025850929940455,-2.3025850929940455,2.714694743820879,2.714694743820879,2.714694743820879,2.6619665279224902,2.89591193827178,2.89591193827178,10,14,12,4,4,4,0,24,59.15084489627696,90200.0,29,62681.0,0,1,0,0,0,0,0,0,1
1,0.7419373447293773,2.0918640616783932,0.09531017980432493,1.62924053973028,2.8390784635086144,2.7788192719904172,2.4292177439274116,2.714694743820879,2.8390784635086144,4.489759334476764,14,31,57,7,15,24,1,20,27.0,67700.0,40,53851.0,0,0,0,0,0,0,1,0,0
0,0.7419373447293773,0.7419373447293773,0.7419373447293773,0.7419373447293773,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,3.0007198150650303,3.3357695763397,10,23,22,4,10,9,0,20,64.0,67700.0,40,53851.0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,3.0007198150650303,2.714694743820879,2.714694743820879,2.312535423847214,2.89591193827178,3.1822118404966093,12,23,20,6,11,9,0,21,63.5,43900.0,26,53513.457361167966,0,0,0,1,0,1,0,0,1
1,-2.3025850929940455,0.09531017980432493,-2.3025850929940455,-2.3025850929940455,2.714694743820879,-2.3025850929940455,2.714694743820879,2.312535423847214,3.139832617527748,3.139832617527748,8,8,13,3,3,5,0,2,77.0,93700.0,22,70239.0,0,0,0,1,0,0,0,0,0
1,1.1314021114911006,3.261935314328648,0.7419373447293773,2.714694743820879,2.714694743820879,2.5726122302071057,2.3683728335320486,2.533696813957432,3.1822118404966093,4.860587297852597,13,34,83,6,17,33,1,15,86.0,93700.0,22,70239.0,0,0,0,0,1,1,1,0,0
1,1.1314021114911006,1.8082887711792655,-2.3025850929940455,0.7419373447293773,2.8390784635086144,2.7788192719904172,2.6461747973841225,2.028148247292285,2.9496883350525844,4.33204826486764,13,33,52,6,6,20,1,12,57.0,82400.0,32,70044.0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,3.139832617527748,0.09531017980432493,2.5726122302071057,1.62924053973028,2.714694743820879,2.303584593327129,3.2228678461377385,2.9496883350525844,4.728272383122075,22,43,95,8,18,34,1,36,81.0,84200.0,37,70044.0,0,0,0,1,0,0,0,0,0
1,1.1314021114911006,2.7788192719904172,0.09531017980432493,2.2082744135228043,2.714694743820879,2.312535423847214,2.306577114263583,2.312535423847214,2.89591193827178,4.852811208902689,13,34,77,6,16,32,1,14,74.0,124400.0,26,53513.457361167966,0,0,0,0,1,1,0,0,0
1,0.7419373447293773,1.1314021114911006,0.09531017980432493,0.7419373447293773,2.714694743820879,2.5726122302071057,2.344686269012681,2.714694743820879,2.7788192719904172,3.7864597824528,12,28,29,5,11,11,0,17,47.0,55600.0,9,53513.457361167966,0,0,0,0,0,1,0,0,1
0,1.1314021114911006,1.1314021114911006,0.7419373447293773,0.7419373447293773,3.2228678461377385,2.758109400974947,2.758109400974947,2.4069451083182885,2.9496883350525844,3.139832617527748,15,25,24,5,9,8,0,17,54.5,81600.0,21,60373.0,0,0,0,1,0,1,0,0,1
1,1.62924053973028,1.8082887711792655,1.1314021114911006,1.410986973710262,2.4069451083182885,2.272125885509337,2.189416394888408,2.2438960966453663,2.714694743820879,3.7864597824528,14,33,40,5,14,15,0,17,73.0,73100.0,29,60373.0,0,0,0,0,0,1,0,0,1
1,0.09531017980432493,0.7419373447293773,-2.3025850929940455,0.09531017980432493,3.2228678461377385,3.2228678461377385,3.0007198150650303,2.312535423847214,2.89591193827178,3.66612246699132,13,30,29,6,6,13,1,15,39.0,123200.0,23,88407.0,0,0,0,0,0,1,1,0,0
1,0.7419373447293773,1.410986973710262,-2.3025850929940455,0.09531017980432493,2.714694743820879,2.714694743820879,2.533696813957432,2.4379897300002487,2.9496883350525844,4.009149716158869,11,27,37,5,5,15,0,11,40.0,86000.0,18,66746.0,0,0,0,0,0,1,1,0,0
1,1.1314021114911006,2.0918640616783932,1.1314021114911006,1.410986973710262,2.4932054526026954,2.3767644911682972,2.2491843162669305,2.3767644911682972,2.8390784635086144,4.345103280569283,13,32,52,6,14,19,1,14,73.0,208300.0,24,53513.457361167966,0,0,0,0,0,1,1,0,0
0,0.7419373447293773,1.1314021114911006,0.09531017980432493,0.09531017980432493,3.0007198150650303,2.714694743820879,2.4655539212721855,3.0007198150650303,2.7788192719904172,3.139832617527748,13,20,18,5,8,7,0,11,59.0,100000.0,37,66746.0,0,0,0,1,0,1,0,0,0
1,0.09531017980432493,1.410986973710262,-2.3025850929940455,0.7419373447293773,2.8390784635086144,2.8390784635086144,2.4069451083182885,2.312535423847214,2.8390784635086144,4.128745988939433,11,28,40,5,5,15,0,49,39.0,42100.0,29,41639.0,0,0,0,0,0,0,1,0,0
1,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,2.9496883350525844,3.1822118404966093,12,23,21,6,11,9,0,51,83.0,32900.0,21,36667.0,0,0,0,1,0,0,1,0,0
1,1.410986973710262,2.4932054526026954,0.09531017980432493,1.410986973710262,2.312535423847214,2.47232786758114,2.2438960966453663,2.4932054526026954,2.714694743820879,4.395682961121367,13,34,58,6,16,23,0,45,57.0,47600.0,27,45816.0,0,0,0,0,0,1,1,0,0
0,0.09531017980432493,2.0918640616783932,0.09531017980432493,1.410986973710262,3.0007198150650303,2.714694743820879,2.194999882314108,2.714694743820879,2.89591193827178,4.175924549214524,13,32,47,6,14,19,1,36,55.0,54400.0,32,49587.0,0,0,0,0,0,0,1,0,0
1,0.7419373447293773,1.9600947840472698,0.09531017980432493,1.1314021114911006,2.312535423847214,2.151762203259462,1.7850704810772584,2.312535423847214,2.7788192719904172,4.206184043977636,12,26,43,5,10,14,0,46,83.0,51500.0,32,39511.0,0,0,0,0,0,1,1,0,0
1,0.7419373447293773,2.312535423847214,-2.3025850929940455,1.8082887711792655,2.714694743820879,2.533696813957432,2.2617630984737906,2.6221291385945706,2.714694743820879,4.812997033190408,11,29,64,4,4,26,1,49,74.0,40600.0,24,47857.0,0,0,0,0,0,1,1,0,0
0,0.7419373447293773,1.8082887711792655,-2.3025850929940455,1.1314021114911006,3.0007198150650303,3.0007198150650303,2.4932054526026954,3.1612467120315646,2.89591193827178,4.220977213155467,13,33,50,6,6,20,0,51,80.0,41900.0,26,41596.0,0,0,0,0,0,1,1,0,0
0,1.9600947840472698,2.4069451083182885,0.7419373447293773,1.1314021114911006,1.9600947840472698,1.830980182381336,1.8082887711792655,1.9600947840472698,2.8390784635086144,4.383275854074314,13,30,32,6,13,12,0,45,75.0,48200.0,39,39417.0,0,0,0,0,0,0,1,0,0
1,1.410986973710262,2.2082744135228043,1.410986973710262,1.9600947840472698,3.914021008090819,3.751854253275325,3.1912990570979662,3.751854253275325,2.8390784635086144,4.489759334476764,9,21,44,5,14,20,1,45,68.0,61700.0,30,46202.0,0,0,0,0,1,1,0,0,0
1,1.62924053973028,2.9496883350525844,1.410986973710262,2.7788192719904172,1.62924053973028,1.62924053973028,1.597365331199831,1.62924053973028,2.714694743820879,4.779963476361254,12,29,70,5,14,30,1,0,54.5,60700.0,0,50346.0,0,0,0,0,1,1,1,0,1
0,1.1314021114911006,2.6461747973841225,-2.3025850929940455,1.9600947840472698,1.62924053973028,1.9125010869241836,1.8082887711792655,2.4292177439274116,2.89591193827178,4.6549122778829055,12,32,58,6,6,24,1,49,41.0,74700.0,21,55224.0,0,0,0,0,1,0,0,0,0
0,1.1314021114911006,2.7788192719904172,0.09531017980432493,2.312535423847214,2.312535423847214,2.4655539212721855,2.4344901638739844,2.714694743820879,3.0007198150650303,4.6549122778829055,13,34,72,6,16,29,1,49,57.0,72600.0,29,55681.0,0,0,0,0,0,0,1,0,0
1,1.410986973710262,3.370738174177447,0.7419373447293773,2.2082744135228043,1.8082887711792655,2.028148247292285,1.713797927758343,1.9600947840472698,1.410986973710262,4.318820558770089,29,44,86,7,15,22,1,42,86.0,67900.0,28,55681.0,0,0,0,0,1,1,0,0,0
0,0.7419373447293773,2.2082744135228043,0.09531017980432493,1.62924053973028,2.7788192719904172,2.714694743820879,2.474856313934499,2.6461747973841225,2.89591193827178,4.318820558770089,12,31,57,5,13,20,1,48,78.0,76500.0,21,65118.0,0,0,0,0,0,1,0,0,0
0,0.7419373447293773,2.2082744135228043,0.09531017980432493,1.8082887711792655,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,2.89591193827178,4.554928969551344,13,33,63,6,15,26,1,49,57.0,51900.0,20,57536.0,0,0,0,0,0,0,1,0,0
1,2.2082744135228043,2.312535423847214,1.9600947840472698,2.0918640616783932,2.714694743820879,2.502255288122613,2.4423470353692043,2.468946630209271,2.4069451083182885,3.6402142821326553,21,41,45,8,18,18,1,36,24.0,56400.0,33,55168.0,0,0,0,0,1,0,1,0,0
0,1.1314021114911006,3.0492730404820207,0.7419373447293773,2.5726122302071057,2.312535423847214,2.005525858729668,1.4883995840570443,2.028148247292285,2.89591193827178,4.625952725170619,12,31,66,5,13,26,1,43,83.0,45200.0,26,46898.0,0,0,0,0,0,1,1,0,0
0,0.09531017980432493,1.9600947840472698,-2.3025850929940455,0.7419373447293773,2.312535423847214,2.7788192719904172,2.2834022735772717,2.563024429051952,1.410986973710262,4.500920164614292,11,25,49,4,4,19,0,18,32.0,73000.0,25,56828.0,0,0,0,0,0,1,1,0,0
1,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,3.1822118404966093,3.1822118404966093,7,17,15,3,7,6,0,30,74.0,41600.0,36,46530.0,0,0,0,1,0,0,1,0,0
0,0.09531017980432493,1.410986973710262,0.09531017980432493,0.7419373447293773,2.714694743820879,2.714694743820879,2.4932054526026954,2.714694743820879,3.1822118404966093,3.8088822465086327,10,29,34,5,13,14,0,49,79.0,47100.0,35,42207.0,0,0,0,0,0,1,1,0,0
0,0.7419373447293773,2.4932054526026954,0.09531017980432493,1.9600947840472698,3.55820113047182,3.484312288372662,2.658159431488745,3.55820113047182,2.7788192719904172,4.511957804265912,14,36,61,6,17,25,1,44,86.0,64100.0,17,55500.0,0,0,0,0,0,1,0,0,0
0,1.9600947840472698,3.095577608523707,1.8082887711792655,2.7788192719904172,2.312535423847214,2.354228326145884,1.900613874140137,2.344686269012681,2.8390784635086144,4.829113417472866,14,34,78,6,17,31,1,53,48.5,47000.0,22,42551.0,0,0,0,0,1,1,1,0,1
0,1.410986973710262,1.8082887711792655,1.410986973710262,1.62924053973028,1.62924053973028,2.028148247292285,1.780024213009634,2.028148247292285,2.8390784635086144,3.6913763343125234,12,27,29,6,14,13,1,53,65.0,42800.0,37,41579.0,0,0,0,0,0,0,1,0,0
0,1.410986973710262,2.6461747973841225,1.410986973710262,2.4069451083182885,2.714694743820879,2.8094026953624978,2.298577071596507,2.8094026953624978,2.714694743820879,4.664382045619937,7,14,40,2,6,19,1,46,42.0,88600.0,37,53513.457361167966,1,0,0,0,0,1,0,1,1
0,1.1314021114911006,2.0918640616783932,0.7419373447293773,1.62924053973028,3.0007198150650303,2.9139797716817317,2.714694743820879,2.8678989020441064,2.7788192719904172,4.728272383122075,12,32,60,5,15,27,1,46,71.0,37600.0,24,49205.0,0,0,0,0,0,1,1,0,0
1,1.1314021114911006,2.7788192719904172,0.7419373447293773,2.5726122302071057,2.312535423847214,2.2438960966453663,1.7984040119467235,2.2082744135228043,3.0492730404820207,4.86830338551846,11,30,73,5,14,31,1,30,86.0,41700.0,25,49923.0,0,0,0,0,1,0,1,0,0
0,1.1314021114911006,1.9600947840472698,-2.3025850929940455,0.7419373447293773,2.714694743820879,2.714694743820879,2.3263016196113617,3.0007198150650303,2.89591193827178,4.383275854074314,13,33,46,6,6,19,0,30,53.0,48300.0,38,49923.0,0,0,0,0,0,0,1,0,0
1,0.09531017980432493,0.7419373447293773,-2.3025850929940455,-2.3025850929940455,2.714694743820879,2.5726122302071057,2.6461747973841225,3.0007198150650303,2.9496883350525844,3.0007198150650303,13,20,18,6,6,7,1,27,53.0,64000.0,33,49923.0,0,0,0,1,0,0,1,0,0
0,0.7419373447293773,0.7419373447293773,0.7419373447293773,0.7419373447293773,3.2228678461377385,3.2228678461377385,3.2228678461377385,3.2228678461377385,3.1822118404966093,3.370738174177447,12,26,24,6,13,11,0,36,58.0,61400.0,34,47081.0,0,0,0,0,0,0,1,0,0
1,1.62924053973028,3.0492730404820207,1.410986973710262,2.89591193827178,1.62924053973028,1.7047480922384253,1.601405740736836,1.62924053973028,2.89591193827178,4.86830338551846,10,26,70,5,14,29,1,38,85.0,68900.0,29,47081.0,0,0,0,0,1,1,0,0,0
1,1.8082887711792655,2.89591193827178,1.1314021114911006,2.6461747973841225,1.8082887711792655,1.5953389880545987,1.5129270120532565,1.62924053973028,2.8390784635086144,4.837075242970874,12,31,69,6,16,31,1,41,83.0,33100.0,38,50244.0,0,0,0,0,1,1,0,0,0
0,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,3.0007198150650303,2.533696813957432,2.533696813957432,1.62924053973028,2.9496883350525844,3.370738174177447,10,22,21,4,9,8,0,46,54.5,67100.0,40,45481.0,0,0,0,0,0,0,1,0,1
1,1.410986973710262,2.5726122302071057,0.7419373447293773,2.0918640616783932,2.7788192719904172,2.681021528714291,2.4807312783775197,2.7788192719904172,2.8390784635086144,4.852811208902689,13,33,73,6,17,32,1,25,30.0,49100.0,32,43451.0,0,0,0,0,0,0,1,0,0
1,0.7419373447293773,2.714694743820879,0.09531017980432493,1.8082887711792655,2.312535423847214,2.4069451083182885,1.7867469274045107,2.4069451083182885,2.89591193827178,4.395682961121367,14,32,58,6,15,22,1,27,45.0,55000.0,22,53513.457361167966,0,0,0,0,1,1,0,0,0
0,0.09531017980432493,0.09531017980432493,-2.3025850929940455,-2.3025850929940455,2.714694743820879,2.714694743820879,2.714694743820879,2.6619665279224902,3.261935314328648,3.261935314328648,7,20,17,3,3,8,0,17,59.15084489627696,62300.0,28,53513.457361167966,0,0,0,1,0,1,1,0,1
0,1.62924053973028,2.4069451083182885,1.1314021114911006,1.9600947840472698,1.62924053973028,1.9021075263969203,1.9473377010464987,1.9125010869241836,2.8390784635086144,4.804840381116659,15,31,68,6,14,29,0,31,84.0,36600.0,42,44023.0,0,0,0,0,0,1,0,0,0
1,1.1314021114911006,1.1314021114911006,0.7419373447293773,0.7419373447293773,2.8390784635086144,2.799108932049177,2.799108932049177,2.7788192719904172,2.7788192719904172,3.1822118404966093,15,26,23,6,11,9,0,27,54.0,57300.0,38,51591.0,0,0,0,1,0,0,1,0,0
1,1.1314021114911006,2.2082744135228043,0.7419373447293773,1.8082887711792655,2.714694743820879,2.714694743820879,2.502255288122613,2.714694743820879,3.1822118404966093,4.812997033190408,9,29,66,4,13,27,0,18,61.0,67300.0,22,62442.0,0,0,0,0,0,0,0,0,0
0,1.1314021114911006,2.4069451083182885,0.7419373447293773,1.8082887711792655,2.312535423847214,2.344686269012681,2.312535423847214,2.3608540011180215,2.9496883350525844,4.318820558770089,13,35,58,6,17,23,0,44,57.0,61300.0,29,52842.0,0,0,0,0,0,0,1,0,0
0,0.7419373447293773,2.2082744135228043,0.7419373447293773,1.8082887711792655,-2.3025850929940455,2.4932054526026954,2.2202898502672155,2.4932054526026954,1.62924053973028,4.235554730773624,27,46,68,6,15,20,1,40,55.0,78100.0,25,52842.0,0,0,0,0,0,0,0,0,0
