SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE
143934,0,Cash loans,F,N,N,0,193500.0,270000.0,21330.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.0038179999999999,-20127,-963,-1429.0,-3662,,1,1,1,1,0,0,Cooking staff
247762,0,Cash loans,M,N,N,1,292500.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.0066709999999999,-12473,-2885,-4382.0,-4378,,1,1,0,1,0,0,Laborers
299962,0,Cash loans,F,N,N,0,180000.0,450000.0,35685.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.072508,-11782,-998,-2450.0,-2412,,1,1,1,1,0,0,Laborers
323339,0,Cash loans,M,Y,Y,0,112500.0,276277.5,12298.5,238500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.009334,-21807,365243,-7510.0,-4594,4.0,1,0,0,1,0,0,
191626,0,Revolving loans,M,N,Y,0,144000.0,270000.0,13500.0,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.008575,-18398,365243,-2905.0,-1952,,1,0,0,1,0,0,
318562,0,Cash loans,F,N,Y,0,144000.0,242595.0,11668.5,202500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.00702,-23226,365243,-8572.0,-4116,,1,0,0,1,0,0,
279655,0,Cash loans,F,Y,Y,2,135000.0,500211.0,48861.0,463500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,-14326,-5754,-5135.0,-4445,8.0,1,1,0,1,0,0,Cooking staff
157995,0,Cash loans,M,N,Y,0,360000.0,1125171.0,44617.5,1035000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-13956,-3472,-8092.0,-644,,1,1,0,1,1,0,
322801,0,Revolving loans,F,N,Y,0,270000.0,630000.0,31500.0,630000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.032561,-22311,365243,-287.0,-5035,,1,0,0,1,0,0,
212651,0,Cash loans,M,N,Y,1,67500.0,76410.0,8356.5,67500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00823,-14940,-2066,-2894.0,-4764,,1,1,0,1,0,0,Laborers
364342,0,Cash loans,F,Y,Y,2,157500.0,526491.0,29529.0,454500.0,Family,State servant,Higher education,Married,House / apartment,0.008625,-11810,-4840,-1417.0,-3629,64.0,1,1,0,1,0,0,Core staff
259475,0,Cash loans,F,N,Y,0,76500.0,573408.0,27715.5,495000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-23395,365243,-645.0,-4292,,1,0,0,1,1,0,
449640,0,Cash loans,F,N,Y,0,117000.0,634482.0,20596.5,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.031329,-22664,365243,-912.0,-4305,,1,0,0,1,0,0,
171224,0,Cash loans,M,Y,N,3,225000.0,253377.0,18148.5,211500.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,0.014464,-12328,-4673,-4468.0,-4443,10.0,1,1,0,1,1,0,Core staff
172044,0,Cash loans,F,N,Y,0,99000.0,646920.0,19044.0,540000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.002134,-17738,-5025,-5060.0,-1131,,1,1,0,1,0,0,Core staff
379696,0,Cash loans,M,Y,Y,2,540000.0,1354500.0,51592.5,1354500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.031329,-12607,-428,-1197.0,-4795,1.0,1,1,0,1,0,0,
337502,0,Cash loans,F,N,Y,0,175500.0,1024740.0,52452.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00496,-13039,-2458,-3525.0,-3996,,1,1,0,1,0,0,Sales staff
333165,0,Cash loans,F,N,Y,1,85050.0,652500.0,24102.0,652500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-15797,-7927,-4460.0,-4517,,1,1,1,1,1,0,Cooking staff
340412,0,Cash loans,M,Y,Y,0,112500.0,545040.0,25537.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-11277,-1308,-4707.0,-3524,8.0,1,1,0,1,0,0,Laborers
129225,0,Cash loans,F,Y,Y,1,292500.0,377370.0,34740.0,315000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.014464,-15155,-256,-7022.0,-532,7.0,1,1,0,1,0,0,Managers
298649,0,Cash loans,M,Y,Y,0,202500.0,601470.0,32760.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.01885,-11287,-658,-8927.0,-3037,4.0,1,1,0,1,0,0,Low-skill Laborers
370089,0,Revolving loans,F,N,Y,0,135000.0,247500.0,12375.0,247500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.031329,-22246,-3056,-697.0,-4822,,1,1,0,1,0,0,Accountants
276691,0,Revolving loans,F,N,Y,1,81000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-8866,-1225,-689.0,-101,,1,1,0,1,0,0,Sales staff
238841,0,Cash loans,F,N,Y,0,121500.0,257391.0,19372.5,238500.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.005084,-22187,365243,-3215.0,-4830,,1,0,0,1,1,0,
331183,1,Cash loans,M,N,Y,0,202500.0,592560.0,31153.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-15546,-1243,-5478.0,-3878,,1,1,0,1,0,0,Laborers
188216,0,Cash loans,F,N,Y,1,90000.0,170640.0,11236.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-16165,-1905,-7630.0,-5207,,1,1,1,1,1,0,Low-skill Laborers
165727,0,Cash loans,F,N,N,0,270000.0,675000.0,36747.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-14879,-1754,-7096.0,-4248,,1,1,1,1,1,0,Laborers
196352,0,Revolving loans,F,Y,Y,2,67500.0,135000.0,6750.0,135000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.018029,-16332,-1915,-7960.0,-4410,22.0,1,1,1,1,0,0,
128286,0,Cash loans,F,N,N,2,110250.0,900000.0,32328.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006305,-12290,-745,-1329.0,-1717,,1,1,1,1,0,0,Accountants
146116,0,Revolving loans,F,N,Y,0,45000.0,135000.0,6750.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-22459,365243,-8014.0,-4789,,1,0,0,1,1,0,
116816,0,Revolving loans,F,N,N,0,63000.0,157500.0,7875.0,157500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.020713,-10883,-1565,-4511.0,-3379,,1,1,0,1,0,0,Sales staff
254096,0,Cash loans,M,Y,Y,1,202500.0,1185120.0,39298.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.032561,-9987,-2958,-4746.0,-2646,4.0,1,1,0,1,1,0,Laborers
262333,0,Cash loans,F,N,Y,0,94500.0,521280.0,25209.0,450000.0,Other_B,Pensioner,Secondary / secondary special,Married,House / apartment,0.00496,-21515,365243,-10228.0,-4546,,1,0,0,1,0,0,
385088,0,Cash loans,F,Y,Y,0,157500.0,700830.0,20619.0,585000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.022625,-19702,-2291,-6913.0,-3246,64.0,1,1,0,1,0,0,Cleaning staff
295808,0,Cash loans,M,Y,Y,0,270000.0,1546020.0,45333.0,1350000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014464,-15834,-5096,-686.0,-4863,18.0,1,1,0,1,0,0,Laborers
427506,0,Cash loans,F,Y,Y,0,270000.0,1483231.5,51556.5,1354500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.020246,-16979,-2670,-5519.0,-525,10.0,1,1,0,1,0,1,Managers
205998,0,Cash loans,F,Y,N,1,112500.0,490536.0,18621.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-15761,-3455,-8249.0,-4352,7.0,1,1,0,1,0,0,
401768,0,Cash loans,F,N,N,0,112500.0,819792.0,34731.0,720000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.031329,-22794,-514,-2465.0,-4779,,1,1,1,1,1,0,High skill tech staff
182734,0,Cash loans,F,N,Y,0,180000.0,1022436.0,40680.0,940500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792,-20654,-852,-4374.0,-4140,,1,1,0,1,0,0,Sales staff
405578,0,Cash loans,F,Y,Y,1,112500.0,323460.0,26064.0,270000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018029,-17769,-2581,-9712.0,-1303,17.0,1,1,0,1,0,0,Managers
195182,0,Cash loans,F,N,Y,1,162000.0,1971072.0,68643.0,1800000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.025164,-11713,-1301,-596.0,-2676,,1,1,0,1,0,1,Laborers
267005,0,Cash loans,M,N,Y,0,81000.0,199080.0,13090.5,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-14931,-800,-9019.0,-3904,,1,1,0,1,0,0,Laborers
123290,0,Cash loans,M,Y,N,1,180000.0,473760.0,50400.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-10675,-818,-6525.0,-3333,13.0,1,1,0,1,0,0,Drivers
251373,0,Revolving loans,F,N,Y,0,153000.0,202500.0,10125.0,202500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0105,-21171,365243,-5958.0,-4024,,1,0,0,1,0,0,
164376,0,Cash loans,M,N,N,0,315000.0,706410.0,70582.5,679500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0031219999999999,-14020,-5183,-4019.0,-4005,,1,1,0,1,0,0,Core staff
273615,0,Cash loans,F,N,Y,0,175500.0,177768.0,14175.0,135000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.014464,-21107,-5035,-4715.0,-4233,,1,1,0,1,0,0,Laborers
456063,0,Cash loans,F,N,N,0,112500.0,719860.5,48298.5,679500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.020713,-22449,365243,-4711.0,-4017,,1,0,0,1,1,0,
162144,0,Cash loans,F,N,Y,0,45000.0,136260.0,8838.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-18232,-8935,-9018.0,-1780,,1,1,1,1,0,0,
107240,1,Cash loans,M,N,Y,0,157500.0,284400.0,22599.0,225000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.00733,-11124,-563,-5533.0,-3288,,1,1,0,1,0,0,Laborers
149331,0,Cash loans,F,N,Y,0,180000.0,521280.0,26743.5,450000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.022625,-23579,365243,-1225.0,-4061,,1,0,0,1,1,0,
120017,0,Cash loans,M,Y,Y,0,315000.0,1506816.0,49927.5,1350000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.04622,-13476,-87,-7590.0,-1108,13.0,1,1,1,1,0,0,Drivers
202794,0,Cash loans,F,N,N,0,225000.0,1546020.0,45333.0,1350000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.072508,-8359,-354,-8213.0,-1038,,1,1,0,1,0,0,Accountants
212774,1,Cash loans,F,N,N,0,112500.0,333000.0,9058.5,333000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.018801,-23809,365243,-5870.0,-4057,,1,0,0,1,1,0,
256003,0,Cash loans,F,N,Y,0,270000.0,553806.0,26770.5,495000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.032561,-21254,365243,-4190.0,-4786,,1,0,0,1,0,0,
387723,0,Cash loans,F,N,Y,0,81000.0,127350.0,8266.5,112500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,-21136,365243,-6299.0,-4383,,1,0,0,1,1,0,
207883,0,Cash loans,M,Y,Y,0,157500.0,202500.0,13068.0,202500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0145199999999999,-10213,-352,-10213.0,-2666,14.0,1,1,0,1,0,0,
362876,0,Cash loans,M,Y,N,0,292500.0,900000.0,85585.5,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-21834,-1186,-13862.0,-3545,22.0,1,1,0,1,1,0,Core staff
151445,0,Cash loans,M,Y,N,0,112500.0,50940.0,5166.0,45000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.035792,-10956,-1277,-5086.0,-2985,64.0,1,1,0,1,0,0,Laborers
361307,0,Cash loans,M,Y,Y,0,216000.0,592560.0,35806.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006305,-10517,-1386,-4400.0,-2856,18.0,1,1,0,1,0,0,
122155,0,Cash loans,F,N,Y,0,135000.0,526491.0,32337.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003069,-16962,-379,-7546.0,-435,,1,1,0,1,0,0,
111998,0,Cash loans,F,N,Y,0,90000.0,132444.0,12901.5,117000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-20044,365243,-203.0,-3547,,1,0,0,1,0,0,
216083,0,Cash loans,F,N,N,0,81000.0,486459.0,23791.5,342000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Rented apartment,0.0096569999999999,-14517,-574,-735.0,-461,,1,1,0,1,0,0,High skill tech staff
243435,0,Cash loans,F,N,N,1,104382.0,341280.0,9382.5,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.030755,-12497,-1649,-404.0,-951,,1,1,1,1,1,0,Sales staff
181755,0,Cash loans,F,N,Y,0,180000.0,379008.0,37053.0,360000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-19416,-6199,-4370.0,-653,,1,1,0,1,0,0,
199080,0,Cash loans,M,Y,N,2,135000.0,781920.0,28084.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0072739999999999,-11053,-1570,-5226.0,-3570,12.0,1,1,1,1,0,0,Low-skill Laborers
123565,0,Cash loans,F,N,N,0,180000.0,1483650.0,61227.0,1350000.0,Family,State servant,Higher education,Married,House / apartment,0.072508,-10472,-2123,-4992.0,-991,,1,1,0,1,0,0,Accountants
189631,0,Cash loans,F,N,N,0,247500.0,1056681.0,44901.0,972000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018801,-21260,365243,-1401.0,-4389,,1,0,0,1,0,0,
441233,0,Cash loans,M,N,N,0,225000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020713,-21294,-1880,-2105.0,-2162,,1,1,0,1,0,0,Core staff
158921,0,Cash loans,F,N,Y,1,225000.0,1333395.0,39118.5,1044000.0,Family,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,-13368,-823,-7177.0,-5122,,1,1,0,1,0,0,Sales staff
423821,0,Cash loans,M,Y,Y,0,112500.0,508495.5,26091.0,454500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.006296,-10515,-1867,-4841.0,-2358,15.0,1,1,0,1,0,0,Core staff
226957,0,Cash loans,M,N,Y,0,112500.0,440784.0,34956.0,360000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.0228,-9303,-189,-309.0,-1997,,1,1,0,1,0,0,Waiters/barmen staff
269616,0,Cash loans,F,N,Y,1,180000.0,991678.5,35748.0,837000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010966,-16354,-7380,-4172.0,-4505,,1,1,0,1,0,1,
287907,0,Cash loans,F,Y,Y,0,810000.0,1011955.5,56637.0,904500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.005313,-19776,-4774,-5203.0,-3167,2.0,1,1,0,1,0,0,Managers
179351,0,Cash loans,F,N,N,0,450000.0,2410380.0,98302.5,2250000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-23005,-15516,-6168.0,-4605,,1,1,1,1,1,0,Accountants
390721,0,Cash loans,F,Y,Y,1,135000.0,490495.5,34267.5,454500.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-12437,-2511,-2704.0,-4683,7.0,1,1,1,1,0,1,
293988,0,Cash loans,F,Y,Y,1,126000.0,452385.0,22131.0,373500.0,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.025164,-12566,-132,-1445.0,-4103,15.0,1,1,0,1,0,0,Laborers
323385,0,Cash loans,F,N,Y,0,175500.0,288873.0,21064.5,238500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.006629,-18638,-8504,-8921.0,-2105,,1,1,0,1,0,0,Secretaries
450866,0,Cash loans,F,N,Y,0,675000.0,900000.0,50256.0,900000.0,Unaccompanied,Working,Higher education,Separated,With parents,0.028663,-11330,-3960,-3485.0,-3581,,1,1,0,1,0,1,Managers
162617,1,Cash loans,F,N,Y,0,85500.0,103855.5,8037.0,94500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.026392,-19088,-1018,-8617.0,-2638,,1,1,0,1,1,0,Sales staff
149601,0,Cash loans,F,N,Y,0,99000.0,98910.0,7164.0,90000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020246,-19158,-1512,-5129.0,-2693,,1,1,1,1,0,0,Cooking staff
405404,0,Revolving loans,F,N,N,0,360000.0,1350000.0,67500.0,1350000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-18358,-3377,-5185.0,-1902,,1,1,0,1,1,0,High skill tech staff
175293,1,Cash loans,F,N,N,0,112500.0,687600.0,19836.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.00823,-12294,-2593,-8732.0,-1792,,1,1,0,1,0,0,
404778,0,Cash loans,F,N,Y,0,180000.0,1971072.0,68512.5,1800000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-17642,-3467,-8308.0,-1188,,1,1,0,1,1,0,Laborers
115444,0,Cash loans,M,Y,Y,2,67500.0,1024290.0,30078.0,855000.0,Unaccompanied,Working,Lower secondary,Married,With parents,0.003813,-12342,-203,-125.0,-4374,30.0,1,1,1,1,1,0,Laborers
253517,0,Cash loans,F,Y,N,1,270000.0,1575000.0,58369.5,1575000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.072508,-16271,-349,-5970.0,-4222,3.0,1,1,1,1,0,0,
294837,0,Cash loans,F,N,Y,0,157500.0,770913.0,30001.5,643500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018801,-20909,-1685,-326.0,-3970,,1,1,0,1,0,0,Cooking staff
208791,0,Cash loans,F,N,N,1,148500.0,1046142.0,30109.5,913500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0060079999999999,-10661,-3111,-3295.0,-3028,,1,1,0,1,0,0,High skill tech staff
385413,1,Cash loans,F,Y,Y,0,135000.0,722925.0,30519.0,549000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-13844,-4849,-4650.0,-4488,64.0,1,1,0,1,0,0,
380394,0,Cash loans,F,N,Y,0,90000.0,148500.0,14818.5,148500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.015221,-14771,-2018,-2690.0,-4847,,1,1,1,1,1,0,Managers
326060,0,Cash loans,M,Y,Y,0,81000.0,568057.5,25150.5,459000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-18992,-241,-5752.0,-2540,27.0,1,1,0,1,0,0,Laborers
327514,0,Cash loans,F,N,Y,0,180000.0,523597.5,25317.0,468000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-20258,365243,-5994.0,-3052,,1,0,0,1,0,0,
116569,0,Cash loans,F,N,Y,1,90000.0,180000.0,17662.5,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-18516,-4434,-3487.0,-2073,,1,1,1,1,0,0,
255471,0,Cash loans,F,N,N,2,202500.0,355536.0,13671.0,270000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0196889999999999,-12103,-1660,-6178.0,-4547,,1,1,0,1,0,0,Accountants
289961,0,Cash loans,M,N,N,0,112500.0,447768.0,30051.0,405000.0,Unaccompanied,Working,Lower secondary,Separated,House / apartment,0.006296,-14267,-260,-2608.0,-3442,,1,1,1,1,1,0,Laborers
101473,0,Cash loans,F,N,Y,2,67500.0,508495.5,21541.5,454500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.028663,-13465,-4085,-6714.0,-4091,,1,1,1,1,1,0,Cooking staff
114491,0,Cash loans,F,Y,Y,0,72000.0,1205896.5,35388.0,1053000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.004849,-17822,-7034,-11971.0,-1338,34.0,1,1,0,1,1,0,Core staff
361795,0,Cash loans,M,N,Y,0,225000.0,1205896.5,35388.0,1053000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,-13017,-762,-6787.0,-3988,,1,1,0,1,0,0,Laborers
102804,0,Cash loans,F,N,Y,0,171000.0,675000.0,45108.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.072508,-19026,-3313,-1771.0,-1815,,1,1,1,1,1,0,
346096,0,Cash loans,F,N,Y,0,202500.0,877500.0,25785.0,877500.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.005084,-8239,-194,-5833.0,-906,,1,1,0,1,0,0,
105924,0,Cash loans,M,N,Y,0,126000.0,67500.0,7267.5,67500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.032561,-9685,-1546,-1749.0,-2280,,1,1,1,1,1,0,Sales staff
144936,0,Cash loans,F,N,N,0,94500.0,157914.0,15745.5,139500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.008625,-14757,-2800,-5817.0,-4173,,1,1,0,1,0,0,Cooking staff
129626,0,Cash loans,F,Y,N,0,180000.0,485640.0,38938.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329,-11667,-605,-4280.0,-1137,10.0,1,1,1,1,1,0,
261453,0,Cash loans,F,Y,Y,1,121500.0,354469.5,15741.0,306000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-14226,-2504,-4447.0,-4692,14.0,1,1,0,1,0,0,Sales staff
240410,0,Cash loans,F,N,N,0,360000.0,1324440.0,47700.0,1170000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-17320,-10579,-9472.0,-846,,1,1,0,1,1,0,Laborers
401708,0,Cash loans,M,N,Y,2,225000.0,327024.0,16033.5,270000.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.019101,-13461,-3103,-2997.0,-4059,,1,1,0,1,0,0,Managers
409629,0,Cash loans,M,Y,Y,0,68850.0,229230.0,15448.5,202500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.014464,-22355,365243,-4628.0,-4628,27.0,1,0,0,1,1,0,
176396,1,Cash loans,M,Y,Y,0,180000.0,690048.0,26869.5,576000.0,Unaccompanied,Working,Higher education,Married,Rented apartment,0.020246,-10270,-805,-1342.0,-1342,3.0,1,1,0,1,0,1,Drivers
157255,0,Cash loans,F,N,N,1,67500.0,269550.0,11547.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Separated,Municipal apartment,0.005144,-14108,-198,-143.0,-4422,,1,1,1,1,1,0,Medicine staff
230376,0,Cash loans,F,N,Y,0,31500.0,57339.0,6934.5,49500.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-22757,365243,-10068.0,-4849,,1,0,0,1,0,0,
161302,0,Cash loans,F,N,N,1,108000.0,679500.0,36333.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.032561,-12585,-3807,-6399.0,-2738,,1,1,1,1,1,1,Secretaries
106366,0,Cash loans,F,N,Y,1,130500.0,1483231.5,51687.0,1354500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-13492,-6271,-7527.0,-4890,,1,1,0,1,0,1,Drivers
318709,0,Cash loans,M,Y,Y,3,270000.0,178290.0,18720.0,157500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.008019,-14898,-2575,-3620.0,-3944,6.0,1,1,0,1,0,0,
396720,0,Cash loans,F,N,Y,0,112500.0,967500.0,28417.5,967500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.001417,-17588,-4938,-984.0,-1103,,1,1,0,1,0,0,Sales staff
181223,0,Cash loans,F,N,Y,0,110250.0,227520.0,15331.5,180000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.035792,-24436,365243,-4724.0,-3964,,1,0,0,1,0,0,
337564,0,Cash loans,M,Y,Y,0,90000.0,414229.5,20277.0,342000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010276,-18186,-2664,-9815.0,-1709,17.0,1,1,0,1,0,0,Laborers
369489,0,Cash loans,F,N,Y,0,112500.0,1350000.0,39604.5,1350000.0,Children,Working,Secondary / secondary special,Married,House / apartment,0.025164,-20880,-4503,-8754.0,-4156,,1,1,0,1,0,0,Laborers
429159,0,Cash loans,F,N,Y,0,135000.0,539100.0,22968.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-22667,365243,-12116.0,-4270,,1,0,0,1,0,0,
211045,0,Cash loans,M,N,N,1,360000.0,284400.0,22599.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0072739999999999,-11613,-267,-3062.0,-3062,,1,1,0,1,0,1,Drivers
248534,0,Cash loans,F,N,Y,0,144000.0,1078200.0,31653.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.02461,-20742,-4060,-10394.0,-4273,,1,1,0,1,1,0,Laborers
140860,0,Cash loans,F,N,Y,0,157500.0,1113840.0,47322.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329,-19428,-1731,-12081.0,-2988,,1,1,0,1,0,0,Laborers
412835,0,Cash loans,M,Y,N,1,270000.0,755190.0,36328.5,675000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.010643,-14397,365243,-2634.0,-4589,65.0,1,0,0,1,1,0,
128146,0,Cash loans,F,Y,Y,0,90000.0,269550.0,11871.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-14586,-4736,-1890.0,-4627,10.0,1,1,0,1,0,1,
