SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE
376301,Revolving loans,45000.0,900000.0,900000.0,,900000.0
344538,Revolving loans,,0.0,0.0,,
131519,Consumer loans,15162.255,162441.0,162441.0,0.0,162441.0
395300,Consumer loans,9721.44,108382.5,94383.0,22500.0,108382.5
416708,Consumer loans,8661.15,86624.55,77958.0,8666.55,86624.55
385825,Revolving loans,2250.0,45000.0,45000.0,,45000.0
163708,Consumer loans,8076.825,88191.0,85288.5,10584.0,88191.0
323230,Cash loans,10611.81,112500.0,123637.5,0.0,112500.0
161297,Revolving loans,2250.0,45000.0,45000.0,,45000.0
409488,Cash loans,28465.38,225000.0,239850.0,,225000.0
346182,Consumer loans,,46485.0,46485.0,0.0,46485.0
348008,Consumer loans,2664.0,22635.0,25335.0,2263.5,22635.0
252210,Consumer loans,3881.295,29880.0,32836.5,0.0,29880.0
120848,Cash loans,,0.0,0.0,,
144328,Cash loans,8316.225,67500.0,81157.5,,67500.0
333752,Cash loans,19737.945,135000.0,165226.5,,135000.0
298086,Cash loans,35774.19,450000.0,622593.0,,450000.0
275660,Cash loans,,0.0,0.0,,
147525,Cash loans,11294.91,180000.0,209700.0,,180000.0
181666,Consumer loans,3782.385,26955.0,18846.0,9000.0,26955.0
375190,Revolving loans,4500.0,0.0,90000.0,,0.0
323417,Cash loans,6934.5,67500.0,74182.5,,67500.0
218769,Consumer loans,9380.115,51930.0,46737.0,5193.0,51930.0
310058,Consumer loans,8066.52,60480.0,73332.0,0.0,60480.0
227685,Consumer loans,13313.43,68386.5,71995.5,0.0,68386.5
126747,Revolving loans,11250.0,0.0,225000.0,,
429946,Cash loans,28742.67,450000.0,491580.0,,450000.0
126183,Consumer loans,14378.04,132165.0,129415.5,13216.5,132165.0
422673,Consumer loans,7276.905,49455.0,25542.0,24727.5,49455.0
159760,Consumer loans,22363.155,400486.5,400486.5,0.0,400486.5
386885,Revolving loans,2250.0,45000.0,45000.0,,45000.0
440834,Revolving loans,2250.0,0.0,45000.0,,
206077,Consumer loans,4071.69,75726.0,77130.0,7573.5,75726.0
223198,Consumer loans,5776.965,50355.0,49801.5,5040.0,50355.0
358937,Consumer loans,8773.425,63463.5,73584.0,0.0,63463.5
335599,Consumer loans,6749.64,62955.0,59652.0,9000.0,62955.0
439157,Cash loans,21458.25,229500.0,229500.0,,229500.0
309316,Revolving loans,14625.0,292500.0,292500.0,,292500.0
405605,Cash loans,29840.535,450000.0,640080.0,,450000.0
257613,Cash loans,39096.855,900000.0,1004544.0,,900000.0
152833,Consumer loans,6671.34,60655.5,59994.0,6066.0,60655.5
261406,Consumer loans,5454.225,47745.0,47029.5,4950.0,47745.0
158222,Cash loans,61528.5,2025000.0,2025000.0,,2025000.0
357701,Consumer loans,5911.875,38461.5,36202.5,4500.0,38461.5
214777,Consumer loans,22802.625,126067.5,119448.0,12609.0,126067.5
192039,Cash loans,34199.46,405000.0,489496.5,,405000.0
430312,Cash loans,13963.95,135000.0,135000.0,,135000.0
416614,Consumer loans,3992.94,31455.0,32836.5,1575.0,31455.0
186620,Cash loans,36346.545,499500.0,645102.0,,499500.0
295274,Cash loans,,0.0,0.0,,
156264,Cash loans,15746.94,342000.0,414229.5,,342000.0
174913,Consumer loans,32176.935,234324.0,171063.0,70299.0,234324.0
234248,Cash loans,7065.0,225000.0,225000.0,,225000.0
416918,Consumer loans,9417.78,89995.5,99499.5,0.0,89995.5
190210,Cash loans,,0.0,0.0,,
195597,Revolving loans,19125.0,0.0,382500.0,,
437340,Cash loans,28316.115,495000.0,553806.0,,495000.0
288878,Consumer loans,14081.625,140805.0,126724.5,14080.5,140805.0
291078,Cash loans,3613.95,67500.0,100611.0,,67500.0
236632,Cash loans,37453.86,1161000.0,1161000.0,,1161000.0
428486,Cash loans,31371.975,270000.0,342040.5,,270000.0
268690,Cash loans,,0.0,0.0,,
193801,Consumer loans,5641.74,75235.5,67711.5,7524.0,75235.5
251039,Cash loans,37482.795,675000.0,827617.5,,675000.0
380925,Consumer loans,6695.325,54540.0,49086.0,5454.0,54540.0
223147,Consumer loans,,121455.0,121455.0,0.0,121455.0
361352,Cash loans,24523.83,432000.0,523237.5,,432000.0
183900,Cash loans,,0.0,0.0,,
330520,Cash loans,,0.0,0.0,,
427571,Cash loans,41408.415,405000.0,423711.0,,405000.0
300154,Consumer loans,8368.425,156078.0,182862.0,0.0,156078.0
307831,Revolving loans,2250.0,45000.0,45000.0,,45000.0
346416,Consumer loans,7730.145,139608.585,139608.585,0.0,139608.585
308041,Revolving loans,4500.0,90000.0,90000.0,0.0,90000.0
398694,Cash loans,23460.255,103500.0,119898.0,,103500.0
244518,Consumer loans,13064.625,125298.0,129730.5,9000.0,125298.0
264500,Revolving loans,9000.0,0.0,180000.0,,
230853,Consumer loans,10740.51,163827.0,163827.0,0.0,163827.0
268352,Cash loans,23153.985,450000.0,512370.0,,450000.0
229298,Cash loans,30175.74,540000.0,582768.0,,540000.0
102869,Cash loans,34667.325,450000.0,566644.5,,450000.0
203616,Consumer loans,17773.74,165555.0,159979.5,16555.5,165555.0
424159,Cash loans,47261.655,225000.0,232425.0,,225000.0
188773,Cash loans,,0.0,0.0,,
170363,Cash loans,8670.105,67500.0,71955.0,,67500.0
182447,Cash loans,10097.37,157500.0,220603.5,,157500.0
275524,Cash loans,35843.535,1134000.0,1298655.0,,1134000.0
283283,Consumer loans,72938.205,781425.0,781425.0,0.0,781425.0
260094,Cash loans,,0.0,0.0,,
366764,Consumer loans,12325.5,112050.0,112050.0,0.0,112050.0
255200,Consumer loans,4747.41,16605.0,17262.0,0.0,16605.0
241849,Consumer loans,9248.985,79056.0,86013.0,0.0,79056.0
381181,Consumer loans,3068.64,59355.0,59355.0,0.0,59355.0
241780,Cash loans,40568.13,315000.0,376677.0,,315000.0
337256,Consumer loans,23243.085,125550.0,125550.0,0.0,125550.0
261849,Cash loans,,0.0,0.0,,
330249,Consumer loans,6786.09,81450.0,99189.0,0.0,81450.0
144791,Cash loans,52788.78,1125000.0,1255680.0,,1125000.0
190536,Revolving loans,2250.0,45000.0,45000.0,,45000.0
212275,Consumer loans,30322.125,300474.0,300474.0,0.0,300474.0
416326,Consumer loans,5186.385,34605.0,32094.0,4500.0,34605.0
222334,Cash loans,,0.0,0.0,,
247447,Revolving loans,2250.0,0.0,45000.0,,
192035,Consumer loans,7203.105,78777.0,47277.0,31500.0,78777.0
166370,Consumer loans,,23940.0,23940.0,0.0,23940.0
165577,Cash loans,,0.0,0.0,,
116078,Revolving loans,45000.0,900000.0,900000.0,,900000.0
204997,Cash loans,,0.0,0.0,,
218082,Consumer loans,5106.645,113355.0,113355.0,0.0,113355.0
157779,Cash loans,,0.0,0.0,,
170952,Consumer loans,5781.06,56389.5,56389.5,0.0,56389.5
204531,Cash loans,13794.75,135000.0,143910.0,,135000.0
171288,Cash loans,9830.97,90000.0,95940.0,,90000.0
366036,Consumer loans,4446.0,20862.0,16686.0,4176.0,20862.0
341669,Consumer loans,24219.675,126765.0,133456.5,0.0,126765.0
407941,Cash loans,28849.995,652500.0,781695.0,,652500.0
205866,Cash loans,6097.905,49500.0,52767.0,0.0,49500.0
337680,Revolving loans,7875.0,0.0,157500.0,,0.0
310540,Consumer loans,3746.475,40909.5,40909.5,0.0,40909.5
126985,Cash loans,,0.0,0.0,,
287121,Consumer loans,4056.975,33250.5,32638.5,3325.5,33250.5
148338,Cash loans,8265.735,108000.0,122256.0,0.0,108000.0
228861,Cash loans,10492.02,90000.0,95940.0,0.0,90000.0
217186,Cash loans,26126.865,337500.0,384277.5,,337500.0
269637,Revolving loans,2250.0,45000.0,45000.0,,45000.0
115104,Consumer loans,5935.635,30888.0,29110.5,3150.0,30888.0
429593,Cash loans,,0.0,0.0,,
412509,Consumer loans,,55750.5,55750.5,0.0,55750.5
366923,Consumer loans,12231.63,116950.5,116370.0,11695.5,116950.5
366329,Consumer loans,4332.645,44743.5,45184.5,5400.0,44743.5
212386,Cash loans,,0.0,0.0,,
214301,Revolving loans,,0.0,0.0,,
164921,Cash loans,27389.25,454500.0,490495.5,,454500.0
222383,Revolving loans,6750.0,0.0,135000.0,,
191312,Cash loans,13472.73,67500.0,69727.5,0.0,67500.0
383974,Consumer loans,10767.645,73755.0,66631.5,11250.0,73755.0
455136,Consumer loans,13109.85,64777.5,68197.5,0.0,64777.5
206397,Cash loans,,0.0,0.0,,
108515,Cash loans,69515.37,1800000.0,1928304.0,,1800000.0
304282,Consumer loans,6727.095,43447.5,47749.5,0.0,43447.5
205967,Cash loans,23960.655,540000.0,604152.0,,540000.0
197529,Cash loans,13072.185,90000.0,110146.5,,90000.0
298551,Consumer loans,27591.39,377757.0,377757.0,0.0,377757.0
133974,Consumer loans,8013.06,63000.0,68544.0,0.0,63000.0
258662,Cash loans,,0.0,0.0,,
362999,Cash loans,11291.805,94500.0,121689.0,0.0,94500.0
271223,Cash loans,,0.0,0.0,,
400501,Consumer loans,8305.425,104535.0,91035.0,13500.0,104535.0
341487,Consumer loans,13604.085,143505.0,129181.5,31500.0,143505.0
404790,Cash loans,13237.335,112500.0,119925.0,,112500.0
180438,Consumer loans,12857.715,118791.0,115731.0,11880.0,118791.0
357709,Consumer loans,2037.6,13005.0,16758.0,0.0,13005.0
270501,Consumer loans,7856.685,51403.5,55926.0,0.0,51403.5
109333,Cash loans,24047.955,292500.0,375925.5,,292500.0
110982,Cash loans,32272.605,675000.0,767664.0,,675000.0
162611,Cash loans,,0.0,0.0,,
344605,Consumer loans,13728.78,76005.0,68404.5,7600.5,76005.0
191845,Consumer loans,10549.89,71100.0,76104.0,0.0,71100.0
181527,Cash loans,,0.0,0.0,,
245180,Cash loans,17715.87,297000.0,453816.0,,297000.0
209471,Cash loans,36467.505,450000.0,541615.5,,450000.0
228274,Consumer loans,8035.83,117837.0,135306.0,0.0,117837.0
103095,Cash loans,,0.0,0.0,,
203560,Cash loans,10332.18,135000.0,152820.0,,135000.0
152099,Cash loans,34541.055,693000.0,764352.0,,693000.0
452310,Revolving loans,2250.0,45000.0,45000.0,,45000.0
433838,Consumer loans,14592.42,198000.0,198000.0,0.0,198000.0
164900,Consumer loans,1762.56,28305.0,14836.5,14805.0,28305.0
123125,Cash loans,7226.595,67500.0,91476.0,,67500.0
255781,Cash loans,29075.85,540000.0,747067.5,,540000.0
121535,Consumer loans,5394.825,55147.5,49630.5,5517.0,55147.5
410734,Cash loans,47295.0,1125000.0,1125000.0,,1125000.0
384468,Cash loans,,0.0,0.0,,
380008,Consumer loans,14116.725,100566.0,80451.0,20115.0,100566.0
377436,Cash loans,8786.25,319500.0,319500.0,,319500.0
187675,Cash loans,12441.51,180000.0,209700.0,0.0,180000.0
136163,Consumer loans,6230.16,33615.0,30555.0,4500.0,33615.0
443300,Consumer loans,10073.61,57771.0,54567.0,5778.0,57771.0
405896,Cash loans,,0.0,0.0,,
447434,Cash loans,22090.365,360000.0,393264.0,,360000.0
248773,Consumer loans,3820.545,27270.0,26550.0,2745.0,27270.0
218388,Consumer loans,7060.95,119245.5,153873.0,0.0,119245.5
246969,Cash loans,51465.195,810000.0,893398.5,,810000.0
436686,Consumer loans,,123876.0,123876.0,0.0,123876.0
327021,Revolving loans,5625.0,0.0,112500.0,,
302985,Consumer loans,6093.585,112783.5,135112.5,0.0,112783.5
335306,Cash loans,70804.305,810000.0,851697.0,,810000.0
210655,Consumer loans,3037.41,33151.5,20947.5,13500.0,33151.5
166034,Cash loans,63243.945,1804500.0,1975999.5,,1804500.0
259610,Consumer loans,10422.315,85410.0,76410.0,9000.0,85410.0
367830,Cash loans,10457.955,72000.0,88119.0,,72000.0
207899,Cash loans,27519.75,454500.0,490495.5,,454500.0
127709,Consumer loans,,92250.0,92250.0,0.0,92250.0
275606,Consumer loans,7069.14,57690.0,63400.5,0.0,57690.0
303694,Cash loans,,0.0,0.0,,
356568,Cash loans,37607.445,585000.0,654498.0,,585000.0
218347,Consumer loans,5203.755,33151.5,32197.5,3316.5,33151.5
272414,Cash loans,10212.975,135000.0,152820.0,,135000.0
201772,Cash loans,,0.0,0.0,,
201651,Revolving loans,,0.0,0.0,,
378757,Consumer loans,12388.32,193342.5,200160.0,22500.0,193342.5
295895,Cash loans,32917.5,1125000.0,1125000.0,,1125000.0
379655,Cash loans,19914.525,567000.0,656811.0,,567000.0
316514,Consumer loans,13792.725,103293.0,103293.0,0.0,103293.0
376873,Cash loans,13288.5,450000.0,450000.0,,450000.0
394995,Consumer loans,3340.08,23130.0,25038.0,0.0,23130.0
139177,Cash loans,,0.0,0.0,,
252265,Consumer loans,,54297.0,54297.0,0.0,54297.0
234119,Cash loans,21460.68,157500.0,180828.0,,157500.0
306103,Revolving loans,6750.0,0.0,135000.0,,0.0
189710,Cash loans,,0.0,0.0,,
375233,Consumer loans,11207.43,83007.0,87421.5,2250.0,83007.0
305738,Cash loans,,0.0,0.0,,
344635,Cash loans,,0.0,0.0,,
289612,Cash loans,4354.92,45000.0,48712.5,,45000.0
438374,Cash loans,13149.0,450000.0,450000.0,,450000.0
422819,Cash loans,,0.0,0.0,,
280220,Consumer loans,15897.42,146875.5,143091.0,14688.0,146875.5
418097,Cash loans,,0.0,0.0,,
229331,Cash loans,,0.0,0.0,,
354756,Revolving loans,,0.0,0.0,,
217407,Consumer loans,4323.51,22455.0,21204.0,2250.0,22455.0
377266,Cash loans,44617.5,1350000.0,1350000.0,,1350000.0
379823,Cash loans,,0.0,0.0,,
231574,Consumer loans,10337.76,121539.735,145602.0,3.735,121539.735
451756,Revolving loans,9000.0,0.0,180000.0,,0.0
377367,Consumer loans,14388.435,82260.0,81153.0,4936.5,82260.0
377349,Cash loans,,0.0,0.0,,
132923,Cash loans,,0.0,0.0,,
202046,Cash loans,,0.0,0.0,,
322189,Consumer loans,13052.835,53100.0,49473.0,5310.0,53100.0
253537,Revolving loans,45000.0,0.0,900000.0,,
246662,Cash loans,26641.26,450000.0,545040.0,,450000.0
160465,Revolving loans,6750.0,0.0,135000.0,,
356203,Cash loans,,0.0,0.0,,
340096,Cash loans,8981.82,45000.0,46485.0,0.0,45000.0
421218,Consumer loans,2610.99,17950.5,16155.0,1795.5,17950.5
193203,Cash loans,33093.765,229500.0,277749.0,,229500.0
189925,Revolving loans,12375.0,247500.0,247500.0,,247500.0
195558,Consumer loans,,21969.225,21969.225,0.0,21969.225
420622,Consumer loans,11879.73,122598.0,122598.0,0.0,122598.0
234209,Cash loans,19609.065,135000.0,165226.5,,135000.0
295999,Cash loans,,0.0,0.0,,
118138,Consumer loans,14922.99,133789.5,134320.5,13383.0,133789.5
234655,Cash loans,32408.55,315000.0,315000.0,,315000.0
237335,Cash loans,,0.0,0.0,,
237372,Revolving loans,22500.0,0.0,450000.0,,
418484,Cash loans,,0.0,0.0,,
244372,Revolving loans,2250.0,45000.0,45000.0,,45000.0
238157,Consumer loans,16642.035,111496.5,111496.5,0.0,111496.5
181652,Cash loans,13317.435,135000.0,143910.0,,135000.0
115346,Consumer loans,2824.785,22905.0,21181.5,5625.0,22905.0
410177,Consumer loans,2868.345,16965.0,18085.5,0.0,16965.0
391697,Revolving loans,11250.0,0.0,225000.0,,0.0
282509,Consumer loans,5464.44,22455.0,20920.5,2245.5,22455.0
449684,Consumer loans,,0.0,0.0,,
348618,Consumer loans,6490.98,58500.0,64678.5,0.0,58500.0
373835,Revolving loans,13500.0,270000.0,270000.0,,270000.0
146403,Cash loans,12930.705,202500.0,229230.0,,202500.0
179330,Consumer loans,6568.29,72900.0,72900.0,0.0,72900.0
292449,Revolving loans,2250.0,45000.0,45000.0,,45000.0
226328,Revolving loans,38250.0,765000.0,765000.0,,765000.0
420418,Cash loans,11386.17,90000.0,95940.0,,90000.0
319137,Cash loans,,0.0,0.0,,
361806,Cash loans,35997.435,684000.0,846517.5,,684000.0
119986,Cash loans,,0.0,0.0,,
395725,Revolving loans,7875.0,157500.0,157500.0,0.0,157500.0
333053,Cash loans,24321.195,216000.0,230256.0,,216000.0
375974,Cash loans,31156.92,450000.0,592560.0,,450000.0
256482,Consumer loans,10033.695,108423.0,97578.0,10845.0,108423.0
231217,Cash loans,17902.575,229500.0,248130.0,,229500.0
154917,Consumer loans,12727.89,124150.5,124150.5,0.0,124150.5
381510,Revolving loans,7875.0,0.0,157500.0,,
156429,Cash loans,28126.89,540000.0,604152.0,,540000.0
134500,Consumer loans,,26910.0,26910.0,0.0,26910.0
214828,Cash loans,,0.0,0.0,,
419817,Cash loans,20969.1,405000.0,461133.0,,405000.0
235795,Consumer loans,8038.215,58455.0,57240.0,5845.5,58455.0
256640,Revolving loans,,0.0,0.0,,
365619,Consumer loans,6931.62,54220.5,67612.5,0.0,54220.5
359817,Cash loans,19461.87,247500.0,287685.0,,247500.0
134510,Consumer loans,3947.67,23242.5,19669.5,4500.0,23242.5
297567,Consumer loans,3746.16,68656.5,83155.5,0.0,68656.5
245539,Revolving loans,11250.0,225000.0,225000.0,0.0,225000.0
224614,Revolving loans,9000.0,0.0,180000.0,,
158273,Cash loans,15920.91,454500.0,544491.0,,454500.0
272923,Consumer loans,4162.905,34812.45,39015.0,3483.45,34812.45
321682,Consumer loans,4963.95,110065.5,110065.5,0.0,110065.5
433799,Consumer loans,9135.045,90828.0,90643.5,18000.0,90828.0
347356,Cash loans,,0.0,0.0,,
234039,Consumer loans,16030.8,85488.3,90000.0,1.8,85488.3
283645,Consumer loans,4413.285,51777.0,47659.5,9675.0,51777.0
428231,Cash loans,,0.0,0.0,,
220004,Cash loans,33380.235,900000.0,1030680.0,,900000.0
448716,Cash loans,8539.605,67500.0,71955.0,,67500.0
187041,Consumer loans,3712.995,38880.0,34992.0,3888.0,38880.0
279372,Cash loans,,0.0,0.0,,
175207,Cash loans,,0.0,0.0,,
211699,Consumer loans,9043.11,83547.0,81396.0,8356.5,83547.0
285689,Consumer loans,8971.29,44955.0,48514.5,0.0,44955.0
326245,Cash loans,,0.0,0.0,,
427322,Consumer loans,9574.74,52155.0,46935.0,5220.0,52155.0
436036,Revolving loans,,0.0,0.0,,
308341,Consumer loans,4461.57,24705.0,22230.0,2475.0,24705.0
393742,Consumer loans,6621.795,47533.5,23242.5,25033.5,47533.5
277346,Consumer loans,9066.96,44100.0,44100.0,0.0,44100.0
301500,Consumer loans,3470.445,76950.0,76950.0,0.0,76950.0
258012,Cash loans,,0.0,0.0,,
454355,Cash loans,12288.735,112500.0,119925.0,,112500.0
208399,Consumer loans,4211.55,16560.0,14782.5,2250.0,16560.0
301941,Cash loans,25009.245,292500.0,357453.0,,292500.0
431607,Consumer loans,9285.705,73305.0,51313.5,21991.5,73305.0
166580,Consumer loans,10444.815,202027.5,202027.5,0.0,202027.5
444262,Revolving loans,7875.0,0.0,157500.0,,0.0
258509,Consumer loans,4182.48,47655.0,38655.0,9000.0,47655.0
345622,Revolving loans,4500.0,90000.0,90000.0,,90000.0
197613,Cash loans,13013.955,67500.0,69727.5,,67500.0
439837,Consumer loans,,63988.2,63988.2,0.0,63988.2
100615,Cash loans,,0.0,0.0,,
288464,Consumer loans,1560.6,17278.83,15462.0,3459.33,17278.83
277982,Cash loans,,0.0,0.0,,
293898,Cash loans,,0.0,0.0,,
325141,Cash loans,36694.125,315000.0,332464.5,0.0,315000.0
160981,Cash loans,29918.07,463500.0,500211.0,,463500.0
233987,Cash loans,16293.15,225000.0,254700.0,,225000.0
103033,Consumer loans,6840.81,55980.0,54508.5,5625.0,55980.0
175273,Consumer loans,18490.635,123061.5,133893.0,0.0,123061.5
252171,Revolving loans,,0.0,0.0,,
186934,Cash loans,39733.47,1075500.0,1231663.5,,1075500.0
424568,Consumer loans,6645.06,66285.0,57285.0,9000.0,66285.0
328486,Consumer loans,7581.555,71856.0,71055.0,7200.0,71856.0
295879,Cash loans,,0.0,0.0,,
369506,Consumer loans,4584.105,27112.5,28903.5,0.0,27112.5
217836,Cash loans,,0.0,0.0,,
350871,Cash loans,29884.14,585000.0,661446.0,,585000.0
175313,Consumer loans,18101.115,167985.0,182839.5,0.0,167985.0
369495,Cash loans,13818.42,247500.0,247500.0,0.0,247500.0
415309,Consumer loans,6147.0,27576.0,28939.5,0.0,27576.0
188248,Cash loans,10538.415,112500.0,140944.5,,112500.0
416436,Cash loans,53541.0,1350000.0,1350000.0,,1350000.0
204790,Revolving loans,,0.0,0.0,,
337197,Consumer loans,12581.73,139050.0,122152.5,27900.0,139050.0
392833,Cash loans,,0.0,0.0,,
435061,Consumer loans,12353.49,123525.0,111172.5,12352.5,123525.0
452028,Consumer loans,10467.585,55156.5,58981.5,0.0,55156.5
314156,Consumer loans,11165.31,51745.5,54306.0,0.0,51745.5
318044,Consumer loans,12787.74,167490.0,167490.0,0.0,167490.0
104568,Consumer loans,4954.95,35631.0,40333.5,0.0,35631.0
249601,Consumer loans,4453.29,39208.5,39208.5,0.0,39208.5
182355,Cash loans,45133.2,1395000.0,1395000.0,,1395000.0
194557,Revolving loans,4500.0,90000.0,90000.0,,90000.0
150108,Cash loans,14824.44,126000.0,134316.0,,126000.0
104811,Consumer loans,2584.305,15286.5,16294.5,0.0,15286.5
358725,Cash loans,12236.175,180000.0,242685.0,,180000.0
299832,Consumer loans,4369.23,16645.5,15336.0,1800.0,16645.5
349550,Consumer loans,11799.81,107865.0,105619.5,10786.5,107865.0
371743,Consumer loans,,26019.0,26019.0,0.0,26019.0
133782,Consumer loans,8225.91,43551.0,40986.0,4500.0,43551.0
380310,Consumer loans,12757.59,145435.5,145435.5,0.0,145435.5
340123,Cash loans,,0.0,0.0,,
140626,Consumer loans,2895.84,14733.0,15511.5,0.0,14733.0
372236,Cash loans,8002.26,94500.0,94500.0,0.0,94500.0
133169,Cash loans,47571.3,1440000.0,1725120.0,,1440000.0
257892,Cash loans,11467.215,135000.0,177219.0,,135000.0
272647,Cash loans,19042.065,454500.0,526491.0,,454500.0
390633,Cash loans,,0.0,0.0,,
365377,Cash loans,20286.135,90000.0,104256.0,,90000.0
272160,Cash loans,,0.0,0.0,,
191767,Cash loans,,0.0,0.0,,
301211,Cash loans,16201.395,225000.0,290191.5,,225000.0
141273,Cash loans,,0.0,0.0,,
257787,Consumer loans,16282.125,238486.5,242262.0,23850.0,238486.5
368874,Consumer loans,4262.715,32809.095,31954.5,3289.095,32809.095
161939,Revolving loans,22500.0,450000.0,450000.0,,450000.0
166533,Consumer loans,2313.0,20160.0,19939.5,2016.0,20160.0
278712,Consumer loans,2762.73,20790.0,20254.5,2079.0,20790.0
114615,Cash loans,11437.65,270000.0,318420.0,,270000.0
347871,Cash loans,,0.0,0.0,,0.0
239989,Revolving loans,45000.0,0.0,900000.0,,
451528,Revolving loans,2250.0,45000.0,45000.0,,45000.0
155853,Cash loans,,0.0,0.0,,
264002,Consumer loans,3925.89,37480.5,43047.0,0.0,37480.5
101824,Cash loans,,0.0,0.0,,
373148,Revolving loans,4500.0,90000.0,90000.0,,90000.0
325797,Cash loans,,0.0,0.0,,
234497,Revolving loans,,0.0,0.0,,
425503,Cash loans,17902.575,229500.0,248130.0,,229500.0
258424,Consumer loans,8836.92,75600.0,93316.5,0.0,75600.0
243000,Revolving loans,11250.0,225000.0,225000.0,,225000.0
209436,Cash loans,42552.855,1354500.0,1515415.5,,1354500.0
194221,Consumer loans,9574.92,43956.0,46566.0,0.0,43956.0
243993,Consumer loans,14595.03,141745.5,140202.0,14175.0,141745.5
113752,Cash loans,,0.0,0.0,,
391351,Cash loans,45820.395,1552500.0,1736937.0,,1552500.0
200752,Consumer loans,10099.62,55026.0,49522.5,5503.5,55026.0
354326,Cash loans,,0.0,0.0,,
126344,Cash loans,19101.24,202500.0,222547.5,0.0,202500.0
193238,Consumer loans,8843.805,44995.5,47371.5,0.0,44995.5
216377,Revolving loans,2250.0,45000.0,45000.0,,45000.0
362705,Cash loans,,0.0,0.0,,
190964,Cash loans,,0.0,0.0,,
337953,Cash loans,11218.455,90000.0,108207.0,,90000.0
218717,Consumer loans,5081.67,44995.5,24277.5,22500.0,44995.5
437340,Cash loans,28748.205,229500.0,273636.0,,229500.0
232986,Consumer loans,5344.425,118633.5,118633.5,0.0,118633.5
309802,Cash loans,36842.4,1260000.0,1260000.0,,1260000.0
390604,Revolving loans,16875.0,337500.0,337500.0,,337500.0
362988,Cash loans,10388.7,112500.0,123637.5,,112500.0
194621,Cash loans,11302.605,229500.0,266760.0,,229500.0
100883,Consumer loans,1707.93,20340.0,18306.0,2034.0,20340.0
158546,Cash loans,55372.275,810000.0,865597.5,,810000.0
401645,Cash loans,,0.0,0.0,,
263313,Consumer loans,11847.42,223713.0,262692.0,0.0,223713.0
358647,Cash loans,,0.0,0.0,,
448420,Consumer loans,18864.72,174550.5,165496.5,22500.0,174550.5
416526,Consumer loans,24284.385,292401.0,321349.5,0.0,292401.0
118234,Revolving loans,,0.0,0.0,,
248891,Consumer loans,5768.28,105156.0,127363.5,0.0,105156.0
403398,Cash loans,,0.0,0.0,,
401563,Cash loans,,0.0,0.0,,
172443,Cash loans,,0.0,0.0,,
252730,Revolving loans,10125.0,0.0,202500.0,,
216806,Cash loans,,0.0,0.0,,
296817,Cash loans,,0.0,0.0,,
235471,Revolving loans,9000.0,0.0,180000.0,,
153586,Cash loans,27135.135,135000.0,139455.0,0.0,135000.0
338949,Consumer loans,12396.78,94950.0,103306.5,0.0,94950.0
364128,Consumer loans,3565.755,38205.0,30555.0,7650.0,38205.0
399245,Cash loans,13904.1,139500.0,148707.0,,139500.0
331758,Cash loans,,0.0,0.0,,
240194,Cash loans,,0.0,0.0,,
207220,Cash loans,3774.51,76500.0,76500.0,,76500.0
435279,Cash loans,,0.0,0.0,,
350784,Cash loans,18551.7,630000.0,630000.0,,630000.0
330945,Cash loans,13297.365,270000.0,313839.0,,270000.0
156151,Revolving loans,18000.0,0.0,360000.0,,
354891,Consumer loans,6954.21,53955.0,61078.5,0.0,53955.0
437958,Cash loans,,0.0,0.0,,
116335,Cash loans,40400.595,450000.0,577183.5,,450000.0
299926,Cash loans,,0.0,0.0,,
418616,Consumer loans,4688.325,36675.0,23175.0,13500.0,36675.0
168549,Revolving loans,7875.0,0.0,157500.0,,
156372,Cash loans,,0.0,0.0,,
411744,Consumer loans,1851.525,25200.0,14836.5,11700.0,25200.0
331189,Cash loans,,0.0,0.0,,
264693,Cash loans,,0.0,0.0,,
227677,Consumer loans,11249.37,122809.5,122809.5,0.0,122809.5
320335,Consumer loans,3949.29,32850.0,32004.0,3285.0,32850.0
174284,Consumer loans,10379.025,103500.0,102987.0,10350.0,103500.0
286257,Consumer loans,2489.4,22041.0,19836.0,2205.0,22041.0
338755,Cash loans,16405.29,135000.0,143910.0,0.0,135000.0
326253,Consumer loans,,23805.0,23805.0,0.0,23805.0
169466,Consumer loans,7379.1,49360.5,53433.0,0.0,49360.5
193815,Consumer loans,11015.73,109084.5,108540.0,10912.5,109084.5
426519,Cash loans,,0.0,0.0,,
267742,Consumer loans,7550.685,64795.5,51295.5,13500.0,64795.5
216408,Consumer loans,13856.085,150957.0,124213.5,37935.0,150957.0
209557,Cash loans,,0.0,0.0,,
453369,Revolving loans,16875.0,337500.0,337500.0,,337500.0
260197,Consumer loans,4976.505,37305.0,37305.0,0.0,37305.0
124605,Cash loans,,0.0,0.0,,
355056,Revolving loans,9000.0,0.0,180000.0,,
272037,Cash loans,24088.05,135000.0,135000.0,,135000.0
410960,Cash loans,,0.0,0.0,,
149817,Consumer loans,8206.065,76171.5,67369.5,15237.0,76171.5
285411,Cash loans,,0.0,0.0,,
240027,Cash loans,21513.24,382500.0,426681.0,,382500.0
175291,Consumer loans,3340.755,18895.5,16645.5,2250.0,18895.5
299603,Cash loans,19291.32,454500.0,544491.0,,454500.0
